272.56637168141594, 2.439024390243901
372.3893805309734, 3.6097560975609895
472.212389380531, 4.780487804878078
574.1592920353982, 5.951219512195138
673.9823008849557, 7.121951219512198
773.8053097345133, 8.87804878048783
873.6283185840707, 10.341463414634148
924.6017699115044, 11.21951219512195
935.221238938053, 24.39024390243904
1075.3982300884954, 26.439024390243915
1175.221238938053, 27.90243902439026
1275.0442477876104, 29.073170731707336
1374.8672566371683, 30.82926829268294
1474.6902654867254, 32.292682926829286
975.5752212389381, 24.975609756097583
