-2081.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-2080.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-2079.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-2078.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-2077.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-2076.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-2075.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-2074.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-2073.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-2072.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-2071.92,-0.312,0,-0.375,-0.094,-0.625,0,-0.094,-0.094
-2070.92,-0.312,0,-0.375,-0.094,-0.625,0,-0.094,-0.094
-2069.92,-0.312,0,-0.375,-0.094,-0.625,0,-0.094,-0.094
-2068.92,-0.312,0,-0.375,-0.094,-0.625,0,-0.094,-0.094
-2067.92,-0.312,0,-0.375,-0.094,-0.625,0,-0.094,-0.094
-2066.92,-0.312,-0.312,-0.375,-0.187,-0.625,0,-0.094,-0.094
-2065.92,-0.312,-0.312,-0.375,0,-0.625,0,-0.094,-0.094
-2064.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-2063.92,-0.312,0,-0.375,-0.094,-0.625,0,-0.094,-0.094
-2062.92,-0.312,0,-0.375,-0.094,-0.625,0,-0.094,-0.094
-2061.92,-0.312,0,-0.375,-0.094,-0.625,0,-0.094,-0.094
-2060.92,-0.312,0,-0.375,-0.094,-0.625,0,-0.094,-0.094
-2059.92,-0.312,0,-0.375,-0.094,-0.625,0,-0.094,-0.094
-2058.92,-0.312,-0.312,-0.375,-0.094,-0.312,0,-0.094,-0.094
-2057.92,-0.312,-0.312,-0.375,-0.094,-0.312,0,-0.094,-0.094
-2056.92,-0.312,-0.312,-0.375,-0.094,-0.312,0,-0.094,-0.094
-2055.92,-0.312,0,-0.375,-0.094,-0.625,0,-0.094,-0.094
-2054.92,-0.312,0,-0.375,-0.094,-0.625,0,-0.094,-0.094
-2053.92,-0.312,0,-0.375,-0.094,-0.625,0,-0.094,-0.094
-2052.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-2051.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-2050.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-2049.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-2048.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-2047.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-2046.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-2045.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-2044.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-2043.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-2042.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-2041.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-2040.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-2039.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-2038.92,-0.312,-0.312,-0.375,-0.094,-0.312,0,-0.094,-0.094
-2037.92,-0.312,-0.312,-0.375,-0.094,-0.312,0,-0.094,-0.094
-2036.92,-0.312,-0.312,-0.375,-0.094,-0.312,0,-0.094,-0.094
-2035.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-2034.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-2033.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-2032.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-2031.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-2030.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-2029.92,0,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-2028.92,0,-0.312,-0.375,-0.187,-0.312,0,-0.094,-0.094
-2027.92,-0.312,-0.312,-0.375,0,-0.312,0,-0.094,-0.094
-2026.92,-0.312,-0.312,-0.375,-0.187,-0.312,0,-0.094,-0.094
-2025.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-2024.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-2023.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-2022.92,-0.312,-0.312,-0.375,-0.094,-0.312,0,-0.094,-0.094
-2021.92,-0.312,-0.312,-0.375,-0.094,-0.312,0,-0.094,-0.094
-2020.92,-0.312,-0.312,-0.375,-0.094,-0.312,0,-0.094,-0.094
-2019.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-2018.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-2017.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-2016.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-2015.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-2014.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-2013.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-2012.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-2011.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-2010.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-2009.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-2008.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-2007.92,-0.312,-0.312,-0.375,0,-0.625,0,-0.094,-0.094
-2006.92,-0.312,-0.312,-0.375,-0.187,-0.312,0,-0.094,-0.094
-2005.92,-0.312,-0.312,-0.375,-0.094,-0.312,0,-0.094,-0.094
-2004.92,-0.312,-0.312,-0.375,-0.094,-0.312,0,-0.094,-0.094
-2003.92,-0.312,-0.312,-0.375,-0.094,-0.312,0,-0.094,-0.094
-2002.92,-0.312,-0.312,-0.375,-0.094,-0.312,0,-0.094,-0.094
-2001.92,-0.312,-0.312,-0.375,-0.094,-0.312,0,-0.094,-0.094
-2000.92,-0.312,-0.312,-0.375,-0.094,-0.312,0,-0.094,-0.094
-1999.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1998.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1997.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1996.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1995.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1994.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1993.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1992.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1991.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1990.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1989.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1988.92,0,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1987.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1986.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1985.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1984.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1983.92,-0.312,0,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1982.92,-0.312,0,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1981.92,-0.312,0,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1980.92,-0.312,0,-0.375,-0.187,-0.625,0,-0.094,-0.047
-1979.92,-0.312,0,-0.375,0,-0.625,0,-0.094,-0.047
-1978.92,-0.312,0,-0.375,-0.094,-0.625,0,-0.094,-0.047
-1977.92,-0.312,0,-0.375,0,-0.625,0,-0.094,-0.047
-1976.92,-0.312,0,-0.375,0,-0.625,0,-0.094,0
-1975.92,-0.312,0,-0.375,-0.094,-0.625,0,-0.094,-0.047
-1974.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.047
-1973.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1972.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1971.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1970.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1969.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1968.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1967.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1966.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1965.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1964.92,-0.312,-0.625,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1963.92,-0.312,0,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1962.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1961.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1960.92,-0.312,-0.312,-0.375,-0.187,-0.625,0,-0.094,-0.094
-1959.92,-0.312,-0.312,-0.375,0,-0.625,0,-0.094,-0.094
-1958.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1957.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1956.92,-0.312,-0.312,-0.375,-0.187,-0.625,0,-0.094,-0.094
-1955.92,-0.312,-0.312,-0.375,0,-0.625,0,-0.094,-0.094
-1954.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1953.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1952.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.047
-1951.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.047
-1950.92,-0.312,-0.312,-0.375,-0.094,-0.312,0,-0.094,-0.047
-1949.92,-0.312,-0.312,-0.375,-0.094,-0.312,0,-0.094,-0.094
-1948.92,-0.312,-0.312,-0.375,-0.094,-0.312,0,-0.094,-0.094
-1947.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1946.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1945.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1944.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.047
-1943.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.047
-1942.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,0
-1941.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.047
-1940.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.047
-1939.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1938.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1937.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1936.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1935.92,-0.312,0,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1934.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1933.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1932.92,0,-0.625,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1931.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1930.92,-0.312,-0.312,-0.375,-0.094,-0.312,0,-0.094,-0.094
-1929.92,-0.312,0,-0.375,-0.094,-0.312,0,-0.094,-0.094
-1928.92,-0.312,-0.312,-0.375,-0.094,-0.312,0,-0.094,-0.094
-1927.92,-0.312,-0.312,-0.375,-0.094,-0.312,0,-0.094,-0.094
-1926.92,-0.312,-0.312,-0.375,-0.094,-0.312,0,-0.094,-0.047
-1925.92,-0.312,-0.312,-0.375,-0.094,-0.312,0,-0.094,-0.047
-1924.92,-0.312,-0.625,-0.375,-0.094,-0.312,0,-0.094,-0.047
-1923.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.047
-1922.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.047
-1921.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.047
-1920.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,0
-1919.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.047
-1918.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.047
-1917.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1916.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1915.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1914.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1913.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1912.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1911.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1910.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1909.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1908.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1907.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1906.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1905.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1904.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1903.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1902.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1901.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1900.92,-0.312,-0.312,-0.375,-0.094,-0.312,0,-0.094,-0.094
-1899.92,-0.312,-0.312,-0.375,-0.094,-0.312,0,-0.094,-0.094
-1898.92,-0.312,-0.312,-0.375,-0.094,-0.312,0,-0.094,-0.094
-1897.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1896.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1895.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1894.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1893.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1892.92,-0.312,-0.625,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1891.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1890.92,-0.312,-0.312,-0.375,-0.094,-0.312,0,-0.094,-0.094
-1889.92,-0.312,0,-0.375,-0.094,-0.312,0,-0.094,-0.094
-1888.92,-0.312,0,-0.375,-0.094,-0.312,0,-0.094,-0.094
-1887.92,-0.312,0,-0.375,0,-0.625,0,-0.094,-0.094
-1886.92,-0.312,-0.312,-0.375,-0.187,-0.625,0,-0.094,-0.047
-1885.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.047
-1884.92,0,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.047
-1883.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.047
-1882.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.047
-1881.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.047
-1880.92,-0.312,-0.312,-0.375,-0.094,-0.312,0,-0.094,-0.047
-1879.92,-0.312,-0.312,-0.375,0,-0.312,0,-0.094,-0.047
-1878.92,-0.312,-0.312,-0.375,-0.187,-0.312,0,-0.094,-0.047
-1877.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1876.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1875.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1874.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1873.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1872.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1871.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1870.92,-0.312,-0.312,-0.375,-0.094,-0.312,0,-0.094,-0.094
-1869.92,-0.312,-0.312,-0.375,-0.094,-0.312,0,-0.094,-0.094
-1868.92,-0.312,-0.312,-0.375,-0.094,-0.312,0,-0.094,-0.094
-1867.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1866.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1865.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1864.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1863.92,-0.312,-0.312,-0.375,0,-0.625,0,-0.094,-0.094
-1862.92,-0.312,-0.312,-0.375,-0.187,-0.625,0,-0.094,-0.094
-1861.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1860.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1859.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1858.92,-0.312,-0.312,-0.375,-0.094,-0.312,0,-0.094,-0.047
-1857.92,-0.312,-0.312,-0.375,-0.094,-0.312,0,-0.094,-0.047
-1856.92,-0.312,-0.312,-0.375,-0.094,-0.312,0,-0.094,0
-1855.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.047
-1854.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.047
-1853.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.047
-1852.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.047
-1851.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.047
-1850.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.047
-1849.92,-0.312,0,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1848.92,0,0,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1847.92,-0.312,0,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1846.92,-0.312,-0.312,-0.375,-0.094,-0.312,0,-0.094,-0.094
-1845.92,-0.312,-0.312,-0.375,-0.094,-0.312,0,-0.094,-0.094
-1844.92,-0.312,-0.312,-0.375,-0.094,-0.312,0,-0.094,-0.094
-1843.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1842.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1841.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1840.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1839.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1838.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1837.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1836.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.047
-1835.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.047
-1834.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.047
-1833.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1832.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1831.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1830.92,-0.312,-0.312,-0.375,-0.094,-0.312,0,-0.094,-0.094
-1829.92,-0.312,-0.312,-0.375,-0.094,-0.312,0,-0.094,-0.094
-1828.92,-0.312,-0.312,-0.375,-0.094,-0.312,0,-0.094,-0.094
-1827.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1826.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1825.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1824.92,-0.312,-0.625,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1823.92,-0.312,0,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1822.92,-0.312,-0.312,-0.375,-0.094,-0.312,0,-0.094,-0.094
-1821.92,-0.312,-0.312,-0.375,-0.094,-0.312,0,-0.094,-0.094
-1820.92,-0.312,-0.312,-0.375,-0.094,-0.312,0,-0.094,-0.094
-1819.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1818.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1817.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1816.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.047
-1815.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.047
-1814.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,0
-1813.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.047
-1812.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.047
-1811.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.047
-1810.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.047
-1809.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1808.92,-0.312,-0.312,-0.375,-0.187,-0.625,0,-0.094,-0.094
-1807.92,-0.312,-0.312,-0.375,0,-0.625,0,-0.094,-0.094
-1806.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1805.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1804.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1803.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1802.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1801.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1800.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1799.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1798.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1797.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1796.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.047
-1795.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.047
-1794.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.047
-1793.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.047
-1792.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,0
-1791.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.047
-1790.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.047
-1789.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
-1788.92,-0.312,-0.312,-0.375,-0.094,-0.312,0,-0.094,-0.047
-1787.92,-0.312,-0.312,-0.375,-0.094,-0.312,0,-0.094,-0.047
-1786.92,-0.312,-0.312,-0.375,-0.094,-0.312,0,-0.094,-0.047
-1785.92,-0.312,-0.312,-0.375,-0.094,-0.312,0,-0.094,-0.094
-1784.92,-0.312,-0.625,-0.375,-0.094,-0.312,0,-0.094,-0.094
-1783.92,-0.312,0,-0.375,-0.094,-0.312,0,-0.094,-0.094
-1782.92,-0.312,-0.312,-0.375,-0.094,-0.312,0,-0.094,-0.094
-1781.92,-0.312,-0.312,-0.375,-0.094,-0.312,0,-0.094,-0.094
-1780.92,-0.312,-0.312,-0.375,-0.094,-0.312,0,-0.094,-0.094
-1779.92,-0.312,-0.312,-0.375,0,-0.625,0,-0.094,-0.094
-1778.92,-0.312,-0.312,-0.375,-0.187,-0.625,0,-0.094,-0.094
-1777.92,-0.312,-0.312,-0.375,-0.094,-0.625,0,-0.094,-0.094
